<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.BR-3.23,1,20230113,180800,88.8100000,88.8300000,88.7700000,88.7700000,24
SPFB.BR-3.23,1,20230113,180900,88.8000000,88.8000000,88.7600000,88.7600000,3
SPFB.BR-3.23,1,20230113,181000,88.7600000,88.7600000,88.7600000,88.7600000,1
SPFB.BR-3.23,1,20230113,181200,88.7100000,88.7100000,88.7100000,88.7100000,1
SPFB.BR-3.23,1,20230113,181500,88.7100000,88.7100000,88.7100000,88.7100000,1
SPFB.BR-3.23,1,20230113,181600,88.7000000,88.7000000,88.7000000,88.7000000,1
SPFB.BR-3.23,1,20230113,181700,88.6500000,88.6500000,88.6500000,88.6500000,1
SPFB.BR-3.23,1,20230113,181800,88.6700000,88.6700000,88.6700000,88.6700000,1
SPFB.BR-3.23,1,20230113,181900,88.7100000,88.7100000,88.7100000,88.7100000,2
SPFB.BR-3.23,1,20230113,182000,88.7300000,88.7300000,88.7300000,88.7300000,1
SPFB.BR-3.23,1,20230113,182200,88.8000000,88.8600000,88.8000000,88.8500000,17
SPFB.BR-3.23,1,20230113,182400,88.8800000,88.8800000,88.8800000,88.8800000,1
SPFB.BR-3.23,1,20230113,182500,88.8900000,88.9200000,88.8900000,88.9100000,6
SPFB.BR-3.23,1,20230113,182600,88.9300000,88.9300000,88.8800000,88.9200000,11
SPFB.BR-3.23,1,20230113,182700,88.9000000,88.9000000,88.9000000,88.9000000,1
SPFB.BR-3.23,1,20230113,182800,88.8900000,88.8900000,88.8700000,88.8700000,3
SPFB.BR-3.23,1,20230113,182900,88.8900000,88.9500000,88.8900000,88.9500000,4
SPFB.BR-3.23,1,20230113,183000,88.9800000,89.0500000,88.9800000,89.0000000,64
SPFB.BR-3.23,1,20230113,183100,89.0700000,89.0700000,89.0500000,89.0500000,5
SPFB.BR-3.23,1,20230113,183200,88.9000000,88.9000000,88.9000000,88.9000000,1
SPFB.BR-3.23,1,20230113,183300,88.9000000,88.9100000,88.9000000,88.9000000,10
SPFB.BR-3.23,1,20230113,183400,88.9600000,88.9600000,88.9400000,88.9500000,15
SPFB.BR-3.23,1,20230113,183600,88.8900000,88.9500000,88.8900000,88.9100000,7
SPFB.BR-3.23,1,20230113,183700,88.9100000,88.9100000,88.8100000,88.8100000,38
SPFB.BR-3.23,1,20230113,183800,88.8300000,88.8300000,88.8000000,88.8000000,5
SPFB.BR-3.23,1,20230113,183900,88.8000000,88.8000000,88.8000000,88.8000000,3
SPFB.BR-3.23,1,20230113,184000,88.7900000,88.7900000,88.7900000,88.7900000,1
SPFB.BR-3.23,1,20230113,184100,88.7400000,88.7400000,88.7400000,88.7400000,1
SPFB.BR-3.23,1,20230113,184200,88.7300000,88.7900000,88.7300000,88.7900000,15
SPFB.BR-3.23,1,20230113,184300,88.7700000,88.7700000,88.7700000,88.7700000,1
SPFB.BR-3.23,1,20230113,184500,88.8000000,88.8000000,88.8000000,88.8000000,1
SPFB.BR-3.23,1,20230113,184600,88.8000000,88.8000000,88.8000000,88.8000000,2
SPFB.BR-3.23,1,20230113,184800,88.7700000,88.7800000,88.7400000,88.7800000,7
SPFB.BR-3.23,1,20230113,184900,88.9000000,88.9000000,88.8000000,88.8000000,2
SPFB.BR-3.23,1,20230113,190500,88.7200000,88.7200000,88.7200000,88.7200000,1
SPFB.BR-3.23,1,20230113,190800,88.7200000,88.7700000,88.7200000,88.7700000,5
SPFB.BR-3.23,1,20230113,191000,88.6800000,88.6800000,88.6300000,88.6300000,2
SPFB.BR-3.23,1,20230113,191100,88.7000000,88.7000000,88.6700000,88.6700000,2
SPFB.BR-3.23,1,20230113,191200,88.7000000,88.7000000,88.7000000,88.7000000,1
SPFB.BR-3.23,1,20230113,191300,88.7400000,88.7400000,88.7400000,88.7400000,1
SPFB.BR-3.23,1,20230113,191600,88.7100000,88.7100000,88.6900000,88.7000000,42
SPFB.BR-3.23,1,20230113,191700,88.6500000,88.6500000,88.6500000,88.6500000,2
SPFB.BR-3.23,1,20230113,191900,88.5800000,88.5800000,88.5800000,88.5800000,2
SPFB.BR-3.23,1,20230113,192000,88.5300000,88.5300000,88.5300000,88.5300000,1
SPFB.BR-3.23,1,20230113,192100,88.5300000,88.5600000,88.5000000,88.5600000,9
SPFB.BR-3.23,1,20230113,192200,88.6000000,88.6000000,88.6000000,88.6000000,1
SPFB.BR-3.23,1,20230113,192300,88.5900000,88.6700000,88.5900000,88.6400000,18
SPFB.BR-3.23,1,20230113,192400,88.7000000,88.7300000,88.6700000,88.7300000,20
SPFB.BR-3.23,1,20230113,192500,88.7300000,88.7300000,88.7300000,88.7300000,1
SPFB.BR-3.23,1,20230113,192600,88.7300000,88.7300000,88.7300000,88.7300000,1
SPFB.BR-3.23,1,20230113,192800,88.6200000,88.6200000,88.5900000,88.6000000,11
SPFB.BR-3.23,1,20230113,192900,88.5900000,88.6500000,88.5900000,88.6000000,31
SPFB.BR-3.23,1,20230113,193500,88.6600000,88.6600000,88.6600000,88.6600000,2
SPFB.BR-3.23,1,20230113,193600,88.7000000,88.7000000,88.7000000,88.7000000,1
SPFB.BR-3.23,1,20230113,193700,88.7000000,88.7000000,88.7000000,88.7000000,10
SPFB.BR-3.23,1,20230113,193800,88.6300000,88.6300000,88.5800000,88.5800000,6
SPFB.BR-3.23,1,20230113,193900,88.5400000,88.5400000,88.5400000,88.5400000,2
SPFB.BR-3.23,1,20230113,194400,88.5500000,88.5500000,88.5500000,88.5500000,1
SPFB.BR-3.23,1,20230113,194500,88.5800000,88.5900000,88.5800000,88.5900000,10
SPFB.BR-3.23,1,20230113,194600,88.5200000,88.5200000,88.5200000,88.5200000,1
SPFB.BR-3.23,1,20230113,195100,88.6900000,88.7000000,88.6200000,88.7000000,20
SPFB.BR-3.23,1,20230113,195200,88.6700000,88.7000000,88.6700000,88.7000000,19
SPFB.BR-3.23,1,20230113,195700,88.7400000,88.7400000,88.7400000,88.7400000,4
SPFB.BR-3.23,1,20230113,200000,88.7300000,88.7600000,88.7300000,88.7600000,7
SPFB.BR-3.23,1,20230113,200100,88.7800000,88.7800000,88.7800000,88.7800000,2
SPFB.BR-3.23,1,20230113,200800,88.6300000,88.6500000,88.6300000,88.6500000,4
SPFB.BR-3.23,1,20230113,201000,88.7200000,88.7200000,88.7200000,88.7200000,1
SPFB.BR-3.23,1,20230113,202400,88.6900000,88.6900000,88.6900000,88.6900000,4
SPFB.BR-3.23,1,20230113,202800,88.6800000,88.6800000,88.6800000,88.6800000,1
SPFB.BR-3.23,1,20230113,203200,88.6000000,88.6000000,88.6000000,88.6000000,1
SPFB.BR-3.23,1,20230113,204100,88.5000000,88.5000000,88.4800000,88.4800000,7
SPFB.BR-3.23,1,20230113,204200,88.4800000,88.4800000,88.4800000,88.4800000,1
SPFB.BR-3.23,1,20230113,204300,88.5100000,88.5100000,88.5100000,88.5100000,1
SPFB.BR-3.23,1,20230113,204600,88.5700000,88.5700000,88.5700000,88.5700000,19
SPFB.BR-3.23,1,20230113,204700,88.5700000,88.5700000,88.5700000,88.5700000,1
SPFB.BR-3.23,1,20230113,204800,88.5900000,88.5900000,88.5600000,88.5600000,14
SPFB.BR-3.23,1,20230113,204900,88.5600000,88.5600000,88.5600000,88.5600000,1
SPFB.BR-3.23,1,20230113,205000,88.5600000,88.5600000,88.5600000,88.5600000,2
SPFB.BR-3.23,1,20230113,205700,88.6800000,88.7000000,88.6800000,88.7000000,2
SPFB.BR-3.23,1,20230113,205800,88.6900000,88.6900000,88.6900000,88.6900000,6
SPFB.BR-3.23,1,20230113,210000,88.6500000,88.6500000,88.6500000,88.6500000,4
SPFB.BR-3.23,1,20230113,210400,88.6800000,88.6800000,88.6800000,88.6800000,1
SPFB.BR-3.23,1,20230113,210500,88.6700000,88.6700000,88.6100000,88.6100000,6
SPFB.BR-3.23,1,20230113,210600,88.6000000,88.6000000,88.6000000,88.6000000,1
SPFB.BR-3.23,1,20230113,211300,88.5300000,88.5300000,88.5300000,88.5300000,1
SPFB.BR-3.23,1,20230113,212300,88.5500000,88.5500000,88.5500000,88.5500000,1
SPFB.BR-3.23,1,20230113,212400,88.5800000,88.5800000,88.5800000,88.5800000,1
SPFB.BR-3.23,1,20230113,212600,88.5800000,88.5800000,88.5800000,88.5800000,3
SPFB.BR-3.23,1,20230113,213000,88.6100000,88.6100000,88.6100000,88.6100000,1
SPFB.BR-3.23,1,20230113,213100,88.6200000,88.6200000,88.5700000,88.5900000,5
SPFB.BR-3.23,1,20230113,213200,88.6000000,88.6100000,88.6000000,88.6100000,2
SPFB.BR-3.23,1,20230113,213700,88.6800000,88.6800000,88.6800000,88.6800000,6
SPFB.BR-3.23,1,20230113,213900,88.6800000,88.6800000,88.6800000,88.6800000,2
SPFB.BR-3.23,1,20230113,214000,88.7000000,88.7000000,88.7000000,88.7000000,1
SPFB.BR-3.23,1,20230113,214100,88.8000000,88.8000000,88.7700000,88.7700000,7
SPFB.BR-3.23,1,20230113,214200,88.7600000,88.7600000,88.7600000,88.7600000,3
SPFB.BR-3.23,1,20230113,214300,88.8200000,88.8200000,88.8200000,88.8200000,2
SPFB.BR-3.23,1,20230113,214500,88.8600000,88.8600000,88.8500000,88.8500000,6
SPFB.BR-3.23,1,20230113,214600,88.8500000,88.8600000,88.8500000,88.8600000,4
SPFB.BR-3.23,1,20230113,214700,88.8200000,88.8200000,88.8200000,88.8200000,1
SPFB.BR-3.23,1,20230113,214800,88.7600000,88.7600000,88.7600000,88.7600000,1
SPFB.BR-3.23,1,20230113,214900,88.7500000,88.7500000,88.7500000,88.7500000,2
SPFB.BR-3.23,1,20230113,215100,88.7000000,88.7000000,88.7000000,88.7000000,1
SPFB.BR-3.23,1,20230113,215200,88.7600000,88.7600000,88.7600000,88.7600000,1
SPFB.BR-3.23,1,20230113,215300,88.7100000,88.7100000,88.7100000,88.7100000,7
SPFB.BR-3.23,1,20230113,215400,88.7000000,88.7200000,88.6800000,88.7200000,10
SPFB.BR-3.23,1,20230113,215500,88.7100000,88.7100000,88.7100000,88.7100000,3
SPFB.BR-3.23,1,20230113,215700,88.7200000,88.7200000,88.7200000,88.7200000,10
SPFB.BR-3.23,1,20230113,220200,88.7100000,88.7600000,88.7100000,88.7600000,2
SPFB.BR-3.23,1,20230113,221300,88.8000000,88.8000000,88.8000000,88.8000000,1
SPFB.BR-3.23,1,20230113,221600,88.8100000,88.8200000,88.8100000,88.8200000,2
SPFB.BR-3.23,1,20230113,221700,88.7900000,88.7900000,88.7700000,88.7700000,2
SPFB.BR-3.23,1,20230113,222000,88.7900000,88.7900000,88.7900000,88.7900000,3
SPFB.BR-3.23,1,20230113,222100,88.8500000,88.8600000,88.8500000,88.8600000,3
SPFB.BR-3.23,1,20230113,222300,88.8800000,88.8800000,88.8200000,88.8200000,6
SPFB.BR-3.23,1,20230113,222500,88.9000000,88.9400000,88.9000000,88.9100000,6
SPFB.BR-3.23,1,20230113,222600,88.8200000,88.8200000,88.8200000,88.8200000,3
SPFB.BR-3.23,1,20230113,222900,88.9400000,88.9600000,88.9400000,88.9600000,2
SPFB.BR-3.23,1,20230113,223200,88.8800000,88.9000000,88.8800000,88.9000000,2
SPFB.BR-3.23,1,20230113,223600,88.9200000,88.9200000,88.9200000,88.9200000,1
SPFB.BR-3.23,1,20230113,223700,88.8400000,88.8600000,88.8400000,88.8600000,3
SPFB.BR-3.23,1,20230113,224200,88.9400000,88.9400000,88.9400000,88.9400000,1
SPFB.BR-3.23,1,20230113,224600,89.0000000,89.0000000,88.9500000,89.0000000,8
SPFB.BR-3.23,1,20230113,225200,88.9600000,88.9600000,88.9600000,88.9600000,4
SPFB.BR-3.23,1,20230113,225400,88.9900000,88.9900000,88.9900000,88.9900000,1
SPFB.BR-3.23,1,20230113,225600,88.9900000,89.0000000,88.9900000,89.0000000,9
SPFB.BR-3.23,1,20230113,225700,88.9700000,89.0100000,88.9700000,88.9900000,5
SPFB.BR-3.23,1,20230113,225900,89.0000000,89.0000000,89.0000000,89.0000000,1
SPFB.BR-3.23,1,20230113,230500,88.9900000,89.0300000,88.9600000,88.9600000,8
SPFB.BR-3.23,1,20230113,230600,88.9900000,88.9900000,88.9900000,88.9900000,3
SPFB.BR-3.23,1,20230113,230800,89.0000000,89.0400000,89.0000000,89.0400000,3
SPFB.BR-3.23,1,20230113,230900,89.0500000,89.0500000,89.0500000,89.0500000,43
SPFB.BR-3.23,1,20230113,231100,89.0400000,89.0400000,89.0400000,89.0400000,1
SPFB.BR-3.23,1,20230113,231200,88.9800000,88.9800000,88.9800000,88.9800000,1
SPFB.BR-3.23,1,20230113,231400,88.9500000,88.9500000,88.9500000,88.9500000,3
SPFB.BR-3.23,1,20230113,231700,88.9500000,88.9500000,88.9500000,88.9500000,1
SPFB.BR-3.23,1,20230113,231800,88.9000000,88.9000000,88.9000000,88.9000000,1
SPFB.BR-3.23,1,20230113,231900,88.9200000,88.9200000,88.9200000,88.9200000,1
SPFB.BR-3.23,1,20230113,232100,88.9400000,88.9400000,88.9400000,88.9400000,1
SPFB.BR-3.23,1,20230113,232200,88.9400000,88.9400000,88.9400000,88.9400000,1
SPFB.BR-3.23,1,20230113,232700,89.0000000,89.0000000,89.0000000,89.0000000,2
SPFB.BR-3.23,1,20230113,233000,89.0100000,89.0100000,89.0100000,89.0100000,1
SPFB.BR-3.23,1,20230113,233100,89.0200000,89.0200000,89.0200000,89.0200000,1
SPFB.BR-3.23,1,20230113,233200,88.9800000,89.0300000,88.9800000,89.0300000,8
SPFB.BR-3.23,1,20230113,233300,89.0300000,89.0300000,89.0200000,89.0200000,2
SPFB.BR-3.23,1,20230113,233400,89.0100000,89.0100000,89.0100000,89.0100000,2
SPFB.BR-3.23,1,20230113,233600,89.0000000,89.0000000,88.9600000,88.9600000,13
SPFB.BR-3.23,1,20230113,233900,88.9900000,88.9900000,88.9900000,88.9900000,1
SPFB.BR-3.23,1,20230113,234200,89.0400000,89.0500000,89.0400000,89.0500000,9
SPFB.BR-3.23,1,20230113,234300,89.0400000,89.0400000,89.0400000,89.0400000,1
SPFB.BR-3.23,1,20230113,234400,89.0400000,89.0500000,89.0400000,89.0500000,9
SPFB.BR-3.23,1,20230113,234600,89.0200000,89.0500000,89.0200000,89.0500000,62
SPFB.BR-3.23,1,20230113,234700,89.0300000,89.0300000,89.0000000,89.0000000,5
SPFB.BR-3.23,1,20230113,234800,89.0500000,89.0500000,88.9900000,88.9900000,20
SPFB.BR-3.23,1,20230113,234900,88.9700000,89.0900000,88.9400000,88.9400000,11
SPFB.BR-3.23,1,20230116,090000,88.5100000,88.5500000,88.3400000,88.5500000,66
SPFB.BR-3.23,1,20230116,090100,88.5500000,88.6100000,88.4900000,88.5600000,15
SPFB.BR-3.23,1,20230116,090200,88.5600000,88.5700000,88.4800000,88.4800000,7
SPFB.BR-3.23,1,20230116,090300,88.5000000,88.5200000,88.4300000,88.4300000,28
SPFB.BR-3.23,1,20230116,090400,88.4800000,88.4800000,88.4200000,88.4200000,8
SPFB.BR-3.23,1,20230116,090500,88.4700000,88.5000000,88.4700000,88.5000000,2
SPFB.BR-3.23,1,20230116,090700,88.5600000,88.5600000,88.5600000,88.5600000,1
SPFB.BR-3.23,1,20230116,090800,88.5500000,88.5500000,88.5500000,88.5500000,11
SPFB.BR-3.23,1,20230116,090900,88.5100000,88.5300000,88.5000000,88.5000000,10
SPFB.BR-3.23,1,20230116,091000,88.5000000,88.5400000,88.5000000,88.5400000,17
SPFB.BR-3.23,1,20230116,091100,88.5400000,88.5400000,88.5400000,88.5400000,1
SPFB.BR-3.23,1,20230116,091300,88.4100000,88.4200000,88.3800000,88.3800000,5
SPFB.BR-3.23,1,20230116,091500,88.4000000,88.4000000,88.4000000,88.4000000,2
SPFB.BR-3.23,1,20230116,091600,88.4300000,88.4300000,88.4000000,88.4000000,2
SPFB.BR-3.23,1,20230116,091800,88.4700000,88.4700000,88.4400000,88.4400000,5
SPFB.BR-3.23,1,20230116,091900,88.4400000,88.4600000,88.4400000,88.4500000,5
SPFB.BR-3.23,1,20230116,092100,88.4400000,88.4400000,88.4400000,88.4400000,1
SPFB.BR-3.23,1,20230116,092200,88.4500000,88.4500000,88.4500000,88.4500000,1
SPFB.BR-3.23,1,20230116,092500,88.4300000,88.4300000,88.4200000,88.4200000,2
SPFB.BR-3.23,1,20230116,092700,88.4600000,88.4700000,88.4600000,88.4700000,10
SPFB.BR-3.23,1,20230116,092800,88.4500000,88.4500000,88.4500000,88.4500000,4
SPFB.BR-3.23,1,20230116,093000,88.5000000,88.5000000,88.5000000,88.5000000,2
SPFB.BR-3.23,1,20230116,093300,88.5000000,88.5000000,88.4800000,88.4800000,3
SPFB.BR-3.23,1,20230116,093500,88.4800000,88.4900000,88.4800000,88.4900000,6
SPFB.BR-3.23,1,20230116,093600,88.4900000,88.4900000,88.4900000,88.4900000,4
SPFB.BR-3.23,1,20230116,093700,88.5500000,88.6800000,88.5500000,88.6100000,23
SPFB.BR-3.23,1,20230116,093800,88.6300000,88.6300000,88.6300000,88.6300000,2
SPFB.BR-3.23,1,20230116,094000,88.5800000,88.5800000,88.5800000,88.5800000,1
SPFB.BR-3.23,1,20230116,094200,88.6200000,88.6200000,88.6200000,88.6200000,1
SPFB.BR-3.23,1,20230116,094300,88.6700000,88.6700000,88.6700000,88.6700000,1
SPFB.BR-3.23,1,20230116,094400,88.6200000,88.6200000,88.6200000,88.6200000,5
SPFB.BR-3.23,1,20230116,094500,88.6000000,88.6000000,88.6000000,88.6000000,4
SPFB.BR-3.23,1,20230116,095400,88.5500000,88.5500000,88.5300000,88.5300000,12
SPFB.BR-3.23,1,20230116,095700,88.5600000,88.5600000,88.5600000,88.5600000,1
SPFB.BR-3.23,1,20230116,095800,88.5600000,88.5600000,88.5600000,88.5600000,3
SPFB.BR-3.23,1,20230116,095900,88.5300000,88.5300000,88.4600000,88.4600000,19
SPFB.BR-3.23,1,20230116,100000,88.4400000,88.4400000,88.3800000,88.3800000,17
SPFB.BR-3.23,1,20230116,100100,88.3800000,88.3800000,88.3800000,88.3800000,1
SPFB.BR-3.23,1,20230116,100200,88.3800000,88.4400000,88.3600000,88.3600000,7
SPFB.BR-3.23,1,20230116,100300,88.4000000,88.4000000,88.3400000,88.3400000,5
SPFB.BR-3.23,1,20230116,100500,88.3700000,88.4000000,88.3700000,88.4000000,25
SPFB.BR-3.23,1,20230116,100600,88.4000000,88.4200000,88.3900000,88.3900000,4
SPFB.BR-3.23,1,20230116,100700,88.3900000,88.3900000,88.3500000,88.3500000,4
SPFB.BR-3.23,1,20230116,100800,88.3800000,88.3800000,88.3800000,88.3800000,1
SPFB.BR-3.23,1,20230116,101100,88.4300000,88.4400000,88.4300000,88.4400000,11
SPFB.BR-3.23,1,20230116,101400,88.5500000,88.5500000,88.5500000,88.5500000,1
SPFB.BR-3.23,1,20230116,101500,88.5000000,88.5000000,88.5000000,88.5000000,1
SPFB.BR-3.23,1,20230116,101800,88.5000000,88.5000000,88.5000000,88.5000000,1
SPFB.BR-3.23,1,20230116,101900,88.4600000,88.4700000,88.4500000,88.4700000,4
SPFB.BR-3.23,1,20230116,102000,88.4600000,88.4600000,88.4500000,88.4500000,7
SPFB.BR-3.23,1,20230116,102100,88.4600000,88.4600000,88.4600000,88.4600000,2
SPFB.BR-3.23,1,20230116,102200,88.4300000,88.4400000,88.4300000,88.4400000,5
SPFB.BR-3.23,1,20230116,102300,88.4600000,88.4600000,88.4600000,88.4600000,8
SPFB.BR-3.23,1,20230116,102400,88.4500000,88.4500000,88.4500000,88.4500000,1
SPFB.BR-3.23,1,20230116,102500,88.4900000,88.4900000,88.4900000,88.4900000,1
SPFB.BR-3.23,1,20230116,102600,88.5300000,88.5300000,88.5300000,88.5300000,1
SPFB.BR-3.23,1,20230116,103000,88.5000000,88.5800000,88.5000000,88.5800000,17
SPFB.BR-3.23,1,20230116,103100,88.5800000,88.5800000,88.5800000,88.5800000,10
SPFB.BR-3.23,1,20230116,103200,88.6000000,88.6500000,88.6000000,88.6500000,13
SPFB.BR-3.23,1,20230116,103300,88.6600000,88.6700000,88.6600000,88.6700000,5
SPFB.BR-3.23,1,20230116,103400,88.7100000,88.7200000,88.7100000,88.7200000,5
SPFB.BR-3.23,1,20230116,103700,88.8000000,88.8000000,88.8000000,88.8000000,2
SPFB.BR-3.23,1,20230116,103800,88.8000000,88.8200000,88.8000000,88.8200000,2
SPFB.BR-3.23,1,20230116,103900,88.8000000,88.8100000,88.8000000,88.8100000,2
SPFB.BR-3.23,1,20230116,104000,88.8000000,88.9000000,88.8000000,88.9000000,5
SPFB.BR-3.23,1,20230116,104100,88.8800000,88.8800000,88.8200000,88.8700000,7
SPFB.BR-3.23,1,20230116,104200,88.8700000,88.8700000,88.8700000,88.8700000,3
SPFB.BR-3.23,1,20230116,104400,88.8400000,88.8400000,88.8400000,88.8400000,3
SPFB.BR-3.23,1,20230116,104700,88.8300000,88.8300000,88.8300000,88.8300000,2
SPFB.BR-3.23,1,20230116,104800,88.8200000,88.8200000,88.8200000,88.8200000,3
SPFB.BR-3.23,1,20230116,105000,88.8300000,88.8300000,88.8300000,88.8300000,2
SPFB.BR-3.23,1,20230116,105200,88.8200000,88.8200000,88.7500000,88.7500000,4
SPFB.BR-3.23,1,20230116,105700,88.7500000,88.7500000,88.7300000,88.7300000,2
SPFB.BR-3.23,1,20230116,110000,88.8100000,88.8300000,88.8100000,88.8200000,40
SPFB.BR-3.23,1,20230116,110100,88.7800000,88.7800000,88.7600000,88.7600000,10
SPFB.BR-3.23,1,20230116,110700,88.6500000,88.6500000,88.6000000,88.6000000,3
SPFB.BR-3.23,1,20230116,110800,88.6000000,88.6000000,88.5400000,88.5400000,6
SPFB.BR-3.23,1,20230116,111000,88.6200000,88.6200000,88.5900000,88.5900000,10
SPFB.BR-3.23,1,20230116,111100,88.6300000,88.6300000,88.6300000,88.6300000,5
SPFB.BR-3.23,1,20230116,111300,88.5500000,88.5500000,88.5400000,88.5400000,12
SPFB.BR-3.23,1,20230116,111400,88.5200000,88.5200000,88.5200000,88.5200000,10
SPFB.BR-3.23,1,20230116,111500,88.5200000,88.5200000,88.5200000,88.5200000,2
SPFB.BR-3.23,1,20230116,111700,88.5800000,88.5800000,88.5600000,88.5600000,3
SPFB.BR-3.23,1,20230116,111800,88.5200000,88.5200000,88.5100000,88.5100000,3
SPFB.BR-3.23,1,20230116,112000,88.5100000,88.5100000,88.5000000,88.5000000,4
SPFB.BR-3.23,1,20230116,112200,88.5500000,88.5500000,88.5500000,88.5500000,1
SPFB.BR-3.23,1,20230116,112300,88.4800000,88.4800000,88.4800000,88.4800000,1
SPFB.BR-3.23,1,20230116,112400,88.4800000,88.4800000,88.4800000,88.4800000,3
SPFB.BR-3.23,1,20230116,112500,88.4600000,88.4600000,88.4600000,88.4600000,4
SPFB.BR-3.23,1,20230116,112600,88.4600000,88.4600000,88.4600000,88.4600000,1
SPFB.BR-3.23,1,20230116,112900,88.4600000,88.4600000,88.3500000,88.3700000,110
SPFB.BR-3.23,1,20230116,113000,88.3800000,88.4300000,88.3800000,88.4200000,14
SPFB.BR-3.23,1,20230116,113100,88.4100000,88.4100000,88.4000000,88.4000000,33
SPFB.BR-3.23,1,20230116,113200,88.4000000,88.4400000,88.4000000,88.4400000,5
SPFB.BR-3.23,1,20230116,113400,88.5000000,88.5000000,88.4900000,88.4900000,7
SPFB.BR-3.23,1,20230116,113500,88.4500000,88.4500000,88.4500000,88.4500000,1
SPFB.BR-3.23,1,20230116,113600,88.3700000,88.3700000,88.3700000,88.3700000,2
SPFB.BR-3.23,1,20230116,113700,88.3600000,88.3600000,88.3600000,88.3600000,6
SPFB.BR-3.23,1,20230116,113800,88.3900000,88.3900000,88.3900000,88.3900000,1
SPFB.BR-3.23,1,20230116,113900,88.3900000,88.4400000,88.3700000,88.3800000,10
SPFB.BR-3.23,1,20230116,114000,88.4200000,88.4200000,88.4200000,88.4200000,1
SPFB.BR-3.23,1,20230116,114100,88.4400000,88.4700000,88.4400000,88.4600000,7
SPFB.BR-3.23,1,20230116,114200,88.4900000,88.5200000,88.4900000,88.5000000,15
SPFB.BR-3.23,1,20230116,114300,88.5000000,88.5000000,88.5000000,88.5000000,1
SPFB.BR-3.23,1,20230116,114400,88.4700000,88.4700000,88.4700000,88.4700000,1
SPFB.BR-3.23,1,20230116,114500,88.4600000,88.4600000,88.4600000,88.4600000,3
SPFB.BR-3.23,1,20230116,114700,88.4800000,88.4800000,88.4800000,88.4800000,2
SPFB.BR-3.23,1,20230116,114800,88.4900000,88.4900000,88.4900000,88.4900000,7
SPFB.BR-3.23,1,20230116,114900,88.4800000,88.5100000,88.4800000,88.5100000,21
SPFB.BR-3.23,1,20230116,115000,88.5000000,88.5000000,88.5000000,88.5000000,2
SPFB.BR-3.23,1,20230116,115200,88.5600000,88.6000000,88.5600000,88.6000000,33
SPFB.BR-3.23,1,20230116,115300,88.6100000,88.6400000,88.6100000,88.6400000,6
SPFB.BR-3.23,1,20230116,115400,88.6400000,88.6400000,88.6000000,88.6100000,15
SPFB.BR-3.23,1,20230116,115500,88.6200000,88.6400000,88.6000000,88.6000000,34
SPFB.BR-3.23,1,20230116,115600,88.6000000,88.6600000,88.6000000,88.6600000,40
SPFB.BR-3.23,1,20230116,115700,88.6100000,88.7000000,88.6100000,88.7000000,5
SPFB.BR-3.23,1,20230116,115800,88.7300000,88.7300000,88.6700000,88.6700000,4
SPFB.BR-3.23,1,20230116,115900,88.7400000,88.7400000,88.7400000,88.7400000,1
SPFB.BR-3.23,1,20230116,120000,88.7200000,88.7500000,88.7200000,88.7500000,11
SPFB.BR-3.23,1,20230116,120100,88.7600000,88.7700000,88.7600000,88.7700000,4
SPFB.BR-3.23,1,20230116,120200,88.8000000,88.8500000,88.8000000,88.8500000,7
SPFB.BR-3.23,1,20230116,120300,88.8700000,88.9000000,88.8700000,88.8900000,64
SPFB.BR-3.23,1,20230116,120400,88.8800000,88.8800000,88.8800000,88.8800000,5
SPFB.BR-3.23,1,20230116,120500,88.8700000,88.8700000,88.8700000,88.8700000,1
SPFB.BR-3.23,1,20230116,120600,88.8700000,88.8700000,88.8700000,88.8700000,6
SPFB.BR-3.23,1,20230116,120700,88.8700000,88.9000000,88.8700000,88.9000000,22
SPFB.BR-3.23,1,20230116,120800,88.8900000,88.8900000,88.8400000,88.8400000,3
SPFB.BR-3.23,1,20230116,120900,88.8500000,88.8500000,88.8400000,88.8400000,77
SPFB.BR-3.23,1,20230116,121000,88.8800000,88.8900000,88.8800000,88.8900000,5
SPFB.BR-3.23,1,20230116,121200,88.8900000,88.9000000,88.8900000,88.9000000,7
SPFB.BR-3.23,1,20230116,121300,88.9000000,88.9000000,88.8900000,88.9000000,23
SPFB.BR-3.23,1,20230116,121400,88.9000000,88.9000000,88.8700000,88.8700000,42
SPFB.BR-3.23,1,20230116,121600,88.8900000,88.9100000,88.8900000,88.9100000,26
SPFB.BR-3.23,1,20230116,121700,88.9100000,88.9400000,88.9100000,88.9200000,10
SPFB.BR-3.23,1,20230116,121800,88.9000000,88.9000000,88.9000000,88.9000000,1
SPFB.BR-3.23,1,20230116,122000,88.8800000,88.8800000,88.8800000,88.8800000,2
SPFB.BR-3.23,1,20230116,122300,88.8300000,88.8300000,88.8300000,88.8300000,1
SPFB.BR-3.23,1,20230116,122600,88.8300000,88.8300000,88.8300000,88.8300000,1
SPFB.BR-3.23,1,20230116,122700,88.8700000,88.8700000,88.8600000,88.8600000,6
SPFB.BR-3.23,1,20230116,122800,88.8600000,88.8600000,88.8600000,88.8600000,2
SPFB.BR-3.23,1,20230116,123100,88.9300000,88.9400000,88.9300000,88.9400000,22
